rooms,size,reconstructed,garage,balcony,new,location,price
1.0,25.0,1,0,1,1,Košice,127000.0
3.0,120.0,0,0,1,0,Pezinok,239990.0
2.0,90.0,1,0,0,0,Trnava,151990.0
2.0,55.0,1,0,1,1,Trnava,190000.0
3.0,62.0,0,1,0,1,Trnava,250000.0
3.0,76.0,0,0,1,1,Vranov nad Topľou,114999.0
3.0,13.0,0,0,1,1,Nové Mesto n.Váhom,85000.0
1.0,42.0,0,1,0,1,Piešťany,142000.0
1.0,40.0,1,0,1,0,Prievidza,73000.0
3.0,74.0,1,0,1,0,Trenčín,175000.0
3.0,79.0,1,0,0,0,Prievidza,124000.0
2.0,58.0,1,0,0,1,Prievidza,90000.0
3.0,90.0,1,1,1,1,Turčianske Teplice,86000.0
3.0,69.0,0,0,0,1,Nitra,150000.0
3.0,70.0,1,0,0,0,Prievidza,54999.0
2.0,46.0,0,0,0,1,Banská Bystrica,148500.0
3.0,62.0,1,0,1,1,Ilava,149000.0
3.0,55.0,1,0,1,0,Detva,103499.0
2.0,64.0,0,0,1,0,Poltár,35499.0
4.0,86.0,1,0,1,0,Dunajská Streda,138000.0
3.0,80.0,1,0,1,0,Nitra,165000.0
3.0,84.0,1,0,1,0,Levice,115000.0
3.0,72.0,1,0,1,0,Myjava,68000.0
3.0,77.0,1,1,1,0,Komárno,89000.0
3.0,65.0,1,0,0,0,Levice,93000.0
3.0,65.0,1,0,1,1,Nitra,99000.0
3.0,68.0,1,1,1,1,Komárno,185000.0
3.0,67.0,1,0,0,0,Komárno,105000.0
3.0,59.0,1,1,1,1,Komárno,88000.0
3.0,83.0,1,0,1,0,Komárno,105000.0
2.0,55.0,1,0,0,1,Komárno,97000.0
2.0,58.0,1,0,1,1,Košice,169900.0
3.0,94.0,1,0,0,0,Komárno,175000.0
2.0,53.0,0,0,0,0,Skalica,71000.0
3.0,115.0,1,1,0,0,Komárno,299000.0
2.0,88.0,1,1,0,1,Bratislava,184900.0
3.0,46.0,0,0,1,0,Martin,150000.0
3.0,65.0,1,0,1,0,Levice,93000.0
2.0,36.0,1,0,1,1,Trenčín,135000.0
4.0,99.0,1,1,0,1,Skalica,129990.0
2.0,54.0,0,1,1,1,Galanta,110000.0
2.0,76.0,1,1,0,1,Brezno,80000.0
3.0,88.0,0,0,0,0,Trnava,149900.0
2.0,62.0,1,0,0,1,Kežmarok,124900.0
3.0,62.0,1,0,1,1,Ilava,149000.0
2.0,90.0,1,0,1,0,Lučenec,64000.0
2.0,60.0,0,1,1,0,Prievidza,69990.0
3.0,79.0,0,0,1,0,Trenčín,310320.0
1.0,36.0,1,0,1,1,Košice,157000.0
4.0,150.0,1,0,1,0,Nové Mesto n.Váhom,105000.0
2.0,58.0,1,0,0,1,Michalovce,124000.0
3.0,81.0,0,0,0,0,Trenčín,318855.0
4.0,100.0,0,0,1,1,Banská Bystrica,250000.0
3.0,15.0,1,1,1,1,Poprad,350000.0
4.0,84.0,1,0,1,1,Prešov,220000.0
3.0,68.0,1,0,0,0,Trnava,159000.0
3.0,90.0,1,0,0,0,Trnava,155000.0
3.0,66.0,0,0,1,0,Trnava,167000.0
3.0,91.0,0,0,1,1,Galanta,185600.0
2.0,90.0,0,0,1,1,Galanta,157500.0
2.0,90.0,0,0,1,0,Trenčín,193935.0
4.0,86.0,0,0,1,1,Trnava,450000.0
3.0,91.0,1,1,1,1,Martin,197300.0
2.0,88.0,1,1,1,1,Martin,145200.0
2.0,84.0,1,1,1,1,Martin,163600.0
3.0,17.0,0,1,1,1,Martin,264000.0
3.0,81.0,1,1,1,1,Martin,199700.0
3.0,91.0,1,1,1,1,Martin,197300.0
3.0,99.0,0,1,1,1,Martin,263600.0
3.0,91.0,1,1,1,1,Martin,197300.0
3.0,91.0,1,0,1,0,Bratislava,186999.0
2.0,54.0,1,1,1,1,Bratislava,382000.0
2.0,50.0,1,1,1,1,Bratislava,358000.0
4.0,140.0,0,1,1,0,Gelnica,77000.0
4.0,72.0,0,0,1,0,Košice,240000.0
2.0,39.0,1,0,0,0,Liptovský Mikuláš,135000.0
3.0,80.0,1,0,1,1,Zvolen,134999.0
2.0,53.0,0,0,1,1,Senica,98000.0
4.0,115.0,0,0,1,0,Kysucké Nové Mesto,225000.0
5.0,48.0,1,0,0,0,Košice,208000.0
3.0,64.0,1,0,1,1,Košice,215000.0
2.0,42.0,1,0,0,0,Kysucké Nové Mesto,126900.0
2.0,50.0,1,0,1,1,Komárno,134900.0
3.0,64.0,0,0,1,0,Ilava,119000.0
3.0,70.0,1,0,1,1,Komárno,164900.0
4.0,82.0,1,0,0,1,Veľký Krtíš,87000.0
1.0,29.0,1,0,0,0,Dunajská Streda,82500.0
3.0,68.0,1,0,1,0,Považská Bystrica,152900.0
1.0,30.0,0,0,0,1,Banská Bystrica,132900.0
3.0,86.0,0,0,1,1,Trnava,339990.0
2.0,57.0,1,0,0,0,Košice,159990.0
4.0,101.0,1,0,1,1,Bratislava,414999.0
2.0,79.0,0,0,1,1,Košice-okolie,176900.0
3.0,75.0,1,0,1,0,Prievidza,76800.0
1.0,26.0,1,0,1,0,Levice,74000.0
2.0,46.0,0,0,0,0,Námestovo,330000.0
3.0,74.0,1,0,0,0,Prešov,187000.0
3.0,74.0,1,0,1,0,Bratislava,279000.0
3.0,70.0,1,0,1,1,Martin,135000.0
3.0,75.0,0,1,0,1,Žilina,219900.0
2.0,20.0,1,0,1,1,Levice,66723.0
3.0,20.0,1,0,1,1,Levice,83615.0
3.0,50.0,1,0,1,1,Levice,75592.0
2.0,20.0,1,0,1,1,Levice,66723.0
3.0,40.0,1,0,1,1,Levice,84038.0
2.0,30.0,0,0,0,1,Poprad,203700.0
3.0,66.0,0,0,1,1,Bratislava,244990.0
3.0,70.0,0,0,1,1,Senec,169000.0
3.0,96.0,0,0,1,0,Bardejov,157000.0
3.0,67.0,1,0,1,1,Košice,208000.0
2.0,75.0,1,1,1,0,Banská Bystrica,168000.0
1.0,30.0,0,0,0,0,Zvolen,65000.0
3.0,71.0,1,1,0,0,Prievidza,155000.0
3.0,72.0,1,0,1,0,Nové Zámky,124990.0
1.0,97.0,0,0,0,1,Senec,164000.0
2.0,67.0,0,1,1,1,Banská Bystrica,229999.0
3.0,90.0,1,0,1,1,Žilina,165000.0
2.0,52.0,1,1,0,0,Komárno,74000.0
3.0,65.0,1,0,1,0,Žiar nad Hronom,87500.0
1.0,36.0,1,0,0,1,Piešťany,104000.0
2.0,48.0,1,0,0,0,Piešťany,148400.0
2.0,52.0,1,0,1,1,Žiar nad Hronom,118000.0
3.0,70.0,1,0,0,1,Žiar nad Hronom,112000.0
3.0,109.0,1,1,1,1,Veľký Krtíš,139000.0
3.0,73.0,1,0,0,0,Komárno,123000.0
2.0,51.0,1,0,0,1,Košice,214900.0
2.0,85.0,1,0,0,0,Bratislava,210000.0
2.0,52.0,1,0,0,0,Trebišov,79900.0
5.0,32.0,1,0,0,0,Bratislava,237200.0
3.0,110.0,1,1,1,0,Piešťany,356000.0
1.0,33.0,1,0,1,0,Piešťany,105000.0
2.0,55.0,0,0,1,1,Žiar nad Hronom,69999.0
1.0,40.0,1,0,0,0,Košice,163000.0
3.0,80.0,1,0,1,0,Bratislava,229000.0
1.0,42.0,0,0,1,0,Košice,169990.0
3.0,67.0,1,0,1,1,Kysucké Nové Mesto,148000.0
3.0,61.0,0,0,1,0,Prešov,146000.0
3.0,78.0,1,0,1,0,Martin,144000.0
3.0,73.0,1,0,1,1,Pezinok,165000.0
3.0,73.0,1,0,1,0,Kežmarok,142000.0
2.0,76.0,1,0,1,1,Banská Bystrica,260000.0
3.0,28.0,1,0,0,1,Trebišov,112000.0
4.0,82.0,1,0,1,1,Vranov nad Topľou,125990.0
2.0,63.0,1,1,1,0,Komárno,135000.0
3.0,66.0,1,1,0,0,Komárno,105000.0
3.0,65.0,1,0,0,1,Trnava,182000.0
3.0,85.0,1,0,1,0,Martin,154900.0
4.0,91.0,1,0,0,0,Martin,215000.0
2.0,68.0,0,0,1,1,Skalica,99500.0
3.0,106.0,0,0,1,1,Šaľa,138000.0
3.0,68.0,1,0,0,1,Trnava,185000.0
2.0,67.0,1,1,1,1,Senica,139900.0
2.0,32.0,0,0,1,1,Poprad,250000.0
3.0,85.0,1,0,1,0,Partizánske,68000.0
3.0,72.0,1,0,1,0,Partizánske,78000.0
3.0,76.0,1,0,0,0,Nitra,179000.0
3.0,74.0,1,0,1,0,Trenčín,169500.0
4.0,81.0,1,0,1,0,Dunajská Streda,112000.0
1.0,40.0,0,0,0,0,Bratislava,193990.0
2.0,55.0,1,0,1,0,Kežmarok,133000.0
3.0,26.0,0,0,1,0,Piešťany,146000.0
3.0,48.0,0,0,1,0,Piešťany,129000.0
3.0,37.0,0,0,1,0,Piešťany,144000.0
3.0,24.0,0,0,1,0,Piešťany,159000.0
3.0,70.0,1,0,1,1,Košice,220000.0
3.0,73.0,1,0,1,1,Trenčín,159000.0
2.0,53.0,1,0,0,1,Trenčín,129000.0
3.0,37.0,1,0,1,0,Komárno,84900.0
3.0,132.0,0,1,1,1,Bratislava,494400.0
3.0,108.0,1,1,0,0,Levice,188000.0
2.0,55.0,0,0,1,0,Prievidza,52500.0
1.0,30.0,0,0,0,1,Liptovský Mikuláš,95000.0
3.0,67.0,1,0,0,1,Sabinov,120000.0
2.0,55.0,0,0,0,0,Poprad,110000.0
3.0,100.0,1,1,0,0,Žilina,350000.0
3.0,74.0,1,0,1,0,Michalovce,134900.0
3.0,68.0,0,0,1,0,Nové Mesto n.Váhom,92000.0
4.0,117.0,0,1,1,1,Bratislava,684999.0
1.0,30.0,1,0,0,1,Trnava,121000.0
2.0,53.0,1,0,1,1,Trnava,159500.0
3.0,65.0,1,0,0,0,Brezno,205000.0
3.0,65.0,1,0,1,0,Banská Bystrica,158000.0
1.0,38.0,1,0,0,0,Revúca,40000.0
1.0,38.0,1,0,0,1,Senica,78000.0
1.0,40.0,1,0,1,0,Nitra,135000.0
3.0,101.0,0,1,1,1,Košice,306660.0
5.0,41.0,0,1,0,0,Bratislava,235000.0
3.0,47.0,0,1,1,1,Nové Zámky,63600.0
3.0,91.0,1,0,1,0,Bratislava,378999.0
3.0,65.0,1,0,1,1,Nové Mesto n.Váhom,149999.0
4.0,125.0,0,0,1,1,Dunajská Streda,223800.0
3.0,68.0,1,0,0,0,Bánovce nad Bebravou,97000.0
2.0,53.0,1,0,0,0,Bánovce nad Bebravou,85000.0
2.0,58.0,1,0,1,1,Malacky,155000.0
4.0,17.0,1,1,1,1,Banská Bystrica,248000.0
3.0,66.0,1,0,1,0,Trnava,183400.0
1.0,44.0,0,0,0,0,Trenčín,90000.0
3.0,67.0,1,0,1,1,Galanta,125000.0
2.0,110.0,0,0,1,1,Pezinok,192000.0
3.0,86.0,0,1,1,1,Pezinok,232000.0
2.0,57.0,1,1,1,1,Pezinok,198000.0
2.0,43.0,1,1,0,1,Pezinok,177000.0
2.0,49.0,1,1,1,1,Pezinok,175000.0
5.0,21.0,1,1,1,1,Levice,129900.0
4.0,85.0,1,0,1,1,Žilina,233000.0
3.0,40.0,1,1,0,1,Nové Zámky,264900.0
3.0,72.0,1,0,1,0,Nové Zámky,115000.0
3.0,82.0,1,0,1,0,Prievidza,136000.0
2.0,55.0,1,0,0,0,Snina,54900.0
3.0,114.0,1,0,1,1,Galanta,159000.0
3.0,63.0,1,0,0,0,Trnava,185000.0
3.0,45.0,0,0,0,1,Poprad,209900.0
3.0,64.0,1,0,1,1,Trnava,248000.0
3.0,16.0,1,0,1,1,Bratislava,212500.0
1.0,40.0,1,0,0,0,Košice,146000.0
3.0,72.0,1,0,1,1,Liptovský Mikuláš,149900.0
3.0,60.0,1,0,1,0,Považská Bystrica,139900.0
4.0,101.0,1,0,1,1,Poprad,238600.0
3.0,75.0,1,0,0,0,Trebišov,133000.0
2.0,50.0,0,1,1,1,Bratislava,357837.0
3.0,81.0,1,0,1,0,Nitra,175000.0
3.0,80.0,0,0,1,0,Nitra,175000.0
4.0,150.0,0,0,0,0,Dolný Kubín,307000.0
3.0,84.0,1,0,1,0,Nitra,183000.0
3.0,64.0,1,0,0,0,Galanta,118900.0
2.0,52.0,1,0,1,1,Ilava,134000.0
1.0,34.0,1,0,0,1,Dunajská Streda,73000.0
2.0,54.0,1,0,1,1,Dunajská Streda,92000.0
2.0,41.0,1,0,1,1,Skalica,98000.0
3.0,44.0,1,0,1,0,Senec,143000.0
2.0,58.0,1,0,0,1,Dunajská Streda,113999.0
3.0,57.0,1,0,1,1,Nové Zámky,104900.0
3.0,58.0,1,0,0,0,Považská Bystrica,109000.0
3.0,76.0,1,0,1,1,Michalovce,167000.0
2.0,54.0,1,1,0,0,Liptovský Mikuláš,135000.0
2.0,58.0,0,0,1,0,Nitra,166000.0
3.0,56.0,1,0,1,0,Levice,83000.0
3.0,65.0,1,0,1,1,Senec,199000.0
2.0,41.0,1,0,0,1,Prešov,265603.0
1.0,35.0,1,0,1,0,Komárno,68000.0
3.0,65.0,1,0,1,0,Prievidza,100000.0
3.0,66.0,1,1,1,1,Kežmarok,126000.0
1.0,36.0,1,0,0,1,Bratislava,146000.0
2.0,40.0,1,0,1,0,Bratislava,196990.0
1.0,34.0,1,1,1,1,Šaľa,78500.0
1.0,35.0,1,0,1,1,Nitra,97500.0
3.0,56.0,0,1,0,0,Nové Zámky,82000.0
2.0,70.0,0,0,0,0,Bratislava,209900.0
4.0,150.0,0,0,0,1,Piešťany,185000.0
3.0,60.0,1,0,0,1,Piešťany,179900.0
3.0,92.0,1,0,1,0,Piešťany,222000.0
2.0,56.0,0,0,1,0,Piešťany,174900.0
4.0,82.0,1,0,0,0,Piešťany,159000.0
1.0,36.0,0,0,0,0,Piešťany,109990.0
5.0,150.0,1,0,1,0,Piešťany,124990.0
3.0,66.0,1,0,1,0,Liptovský Mikuláš,144000.0
5.0,55.0,1,0,0,0,Prešov,175000.0
2.0,67.0,1,0,0,0,Levice,85000.0
4.0,84.0,1,0,1,0,Komárno,124000.0
1.0,23.0,0,0,0,1,Bratislava,145500.0
3.0,82.0,1,0,1,1,Nitra,176800.0
3.0,65.0,1,0,1,0,Košice,210000.0
3.0,77.0,0,0,0,0,Dolný Kubín,188000.0
3.0,160.0,0,0,0,0,Trnava,160000.0
2.0,99.0,1,1,0,1,Bratislava,269900.0
3.0,68.0,1,0,1,0,Bratislava,252980.0
2.0,35.0,1,1,1,0,Bratislava,230000.0
1.0,180.0,0,1,1,1,Bratislava,240000.0
3.0,76.0,1,0,1,0,Rožňava,107000.0
3.0,95.0,1,1,1,1,Brezno,83000.0
2.0,69.0,1,0,0,0,Bratislava,124900.0
3.0,65.0,1,0,1,0,Košice,245000.0
1.0,40.0,0,0,1,0,Bratislava,147000.0
2.0,72.0,0,0,1,1,Bratislava,243000.0
1.0,48.0,1,0,0,0,Prešov,115180.0
3.0,64.0,1,0,0,0,Šaľa,118000.0
2.0,59.0,0,0,1,1,Košice,224900.0
3.0,73.0,1,0,1,0,Rožňava,250000.0
4.0,65.0,1,0,1,0,Košice,199000.0
3.0,70.0,1,0,1,1,Košice,172000.0
3.0,41.0,1,0,1,1,Nové Zámky,134000.0
3.0,70.0,1,0,1,0,Trenčín,160000.0
4.0,11.0,0,1,1,1,Trnava,439900.0
2.0,57.0,0,0,1,0,Galanta,112045.0
3.0,65.0,0,0,1,0,Levice,79990.0
4.0,73.0,1,0,0,0,Trenčín,161900.0
2.0,29.0,1,0,1,1,Bratislava,299900.0
4.0,144.0,1,0,1,0,Bratislava,309000.0
3.0,67.0,1,0,1,1,Nové Mesto n.Váhom,125000.0
2.0,74.0,1,0,1,0,Trenčín,114900.0
2.0,83.0,1,1,0,0,Dunajská Streda,126990.0
2.0,59.0,1,0,0,0,Poprad,133900.0
3.0,79.0,1,0,0,1,Šaľa,143000.0
3.0,21.0,1,1,0,1,Trenčín,299000.0
1.0,65.0,0,0,0,0,Piešťany,110000.0
2.0,57.0,1,0,1,0,Nitra,160000.0
2.0,60.0,1,0,0,0,Trenčín,178500.0
2.0,59.0,0,0,1,1,Bánovce nad Bebravou,150380.0
2.0,130.0,1,0,1,1,Bratislava,184900.0
3.0,67.5,0,0,0,0,Martin,130000.0
3.0,74.0,1,0,1,0,Senica,120000.0
2.0,50.0,1,0,0,0,Senica,82500.0
3.0,11.0,1,0,0,1,Topoľčany,169900.0
3.0,11.0,1,0,0,1,Topoľčany,161900.0
3.0,73.0,0,0,0,0,Námestovo,195000.0
1.0,33.0,0,0,1,1,Martin,90000.0
2.0,24.0,1,0,1,0,Malacky,145000.0
3.0,63.0,1,0,0,0,Dunajská Streda,113000.0
3.0,13.0,0,0,0,0,Námestovo,230000.0
3.0,67.0,0,0,0,1,Námestovo,267000.0
3.0,83.0,1,0,0,1,Námestovo,269000.0
2.0,65.0,1,0,1,0,Nitra,159000.0
2.0,60.0,1,0,0,1,Košice,185000.0
3.0,64.0,0,1,1,0,Senica,113300.0
2.0,63.0,1,0,0,1,Prievidza,71990.0
3.0,21.0,0,0,1,0,Pezinok,198999.0
4.0,80.0,0,0,1,0,Bratislava,229980.0
1.0,37.0,1,0,1,0,Žilina,142000.0
2.0,70.0,0,1,0,1,Bratislava,379999.0
4.0,76.0,0,0,0,0,Ružomberok,115000.0
2.0,54.0,1,0,1,0,Košice,167000.0
3.0,60.0,0,0,1,1,Dunajská Streda,143500.0
2.0,65.0,1,0,1,1,Dunajská Streda,143000.0
2.0,73.0,0,0,1,0,Bratislava,289000.0
4.0,87.0,1,0,1,0,Žiar nad Hronom,119900.0
4.0,162.0,1,0,0,1,Nové Zámky,340000.0
3.0,44.0,0,1,1,0,Bratislava,390000.0
3.0,68.0,1,0,1,1,Považská Bystrica,122000.0
2.0,58.0,1,0,1,1,Prievidza,48000.0
3.0,72.0,1,0,1,1,Prievidza,118000.0
3.0,70.0,1,1,0,0,Poprad,135000.0
4.0,106.0,1,0,1,0,Poprad,229000.0
1.0,44.0,1,1,1,0,Poprad,269000.0
3.0,88.0,1,0,0,1,Liptovský Mikuláš,275000.0
2.0,86.0,0,0,1,0,Bratislava,255000.0
5.0,88.0,1,0,1,1,Bratislava,369000.0
4.0,80.0,0,0,1,0,Michalovce,117900.0
2.0,54.0,1,0,1,0,Bratislava,235000.0
4.0,77.0,1,0,1,1,Trenčín,156000.0
4.0,127.0,1,1,1,1,Prešov,265000.0
2.0,50.0,1,1,0,0,Levice,75000.0
3.0,70.0,1,0,0,0,Banská Bystrica,172000.0
2.0,75.0,0,0,1,1,Bánovce nad Bebravou,68000.0
2.0,52.0,1,0,1,0,Spišská Nová Ves,113000.0
3.0,77.0,1,0,1,0,Lučenec,47990.0
3.0,83.0,0,0,0,0,Poprad,187000.0
3.0,74.0,0,0,1,0,Prievidza,104800.0
2.0,61.0,1,0,1,1,Spišská Nová Ves,135000.0
2.0,53.0,1,0,1,0,Šaľa,87500.0
2.0,48.0,1,0,0,0,Považská Bystrica,108000.0
3.0,74.0,0,0,0,0,Partizánske,60000.0
3.0,76.0,1,0,1,1,Michalovce,169950.0
1.0,39.0,1,0,0,0,Detva,66500.0
3.0,88.0,0,0,1,1,Žiar nad Hronom,125000.0
3.0,72.0,1,0,1,1,Veľký Krtíš,79999.0
3.0,66.0,1,0,1,1,Revúca,77000.0
2.0,50.0,0,0,1,1,Revúca,41000.0
2.0,46.0,1,1,1,1,Lučenec,113500.0
2.0,61.0,1,0,1,1,Lučenec,80999.0
3.0,53.0,0,0,1,1,Brezno,196000.0
2.0,46.0,1,1,1,1,Zvolen,174175.0
2.0,56.0,1,0,0,0,Liptovský Mikuláš,73790.0
2.0,22.0,1,0,0,1,Bratislava,276000.0
2.0,60.0,1,0,1,0,Bratislava,235000.0
3.0,65.0,1,0,1,0,Levice,92800.0
4.0,92.0,1,0,1,0,Levice,144000.0
3.0,82.0,1,0,1,0,Žarnovica,119000.0
1.0,35.0,0,0,1,0,Veľký Krtíš,52000.0
3.0,66.0,1,0,1,0,Levice,83000.0
3.0,52.0,1,0,1,1,Levice,99000.0
3.0,77.0,1,0,1,0,Levice,106000.0
2.0,62.0,1,0,1,0,Levice,103000.0
3.0,60.0,1,0,1,0,Levice,93000.0
2.0,51.0,1,0,1,0,Levice,95000.0
2.0,54.0,1,0,1,0,Spišská Nová Ves,56800.0
4.0,24.0,1,0,1,0,Trnava,209900.0
5.0,72.0,1,0,1,1,Bratislava,269999.0
3.0,54.0,1,0,1,1,Bratislava,259000.0
4.0,84.0,1,0,1,0,Košice,210000.0
1.0,40.0,1,0,0,0,Myjava,59900.0
3.0,72.0,1,0,1,0,Galanta,141000.0
3.0,25.0,1,0,0,1,Michalovce,105750.0
3.0,67.0,1,0,1,0,Košice,194900.0
3.0,78.0,0,0,1,0,Spišská Nová Ves,115000.0
2.0,60.0,0,0,1,1,Senec,178034.0
3.0,72.0,1,1,1,0,Myjava,72000.0
3.0,47.0,1,0,1,0,Levice,106000.0
3.0,72.0,1,1,1,0,Myjava,72000.0
3.0,27.0,1,0,1,0,Levice,88500.0
4.0,72.0,1,0,1,0,Bratislava,286621.0
2.0,63.0,1,0,0,0,Lučenec,64000.0
3.0,83.0,1,0,0,0,Lučenec,74000.0
5.0,44.0,1,0,1,0,Bratislava,151000.0
4.0,80.0,1,0,1,0,Piešťany,199999.0
3.0,62.0,0,0,1,1,Spišská Nová Ves,115000.0
3.0,70.0,1,0,0,0,Dolný Kubín,189500.0
2.0,62.0,1,0,1,1,Nové Zámky,94000.0
2.0,55.0,1,0,0,0,Dunajská Streda,85000.0
3.0,68.0,1,0,1,1,Nové Mesto n.Váhom,95000.0
4.0,65.0,1,0,1,0,Prievidza,89999.0
2.0,55.0,0,0,0,1,Nové Zámky,106000.0
2.0,47.0,1,0,1,0,Revúca,52000.0
2.0,53.0,0,0,1,1,Košice,168000.0
3.0,82.0,0,0,0,1,Dunajská Streda,141000.0
4.0,81.0,1,0,1,1,Žilina,243000.0
1.0,40.0,0,0,0,0,Liptovský Mikuláš,110000.0
2.0,46.0,0,0,0,0,Skalica,105000.0
2.0,83.0,1,0,1,0,Trnava,155000.0
3.0,63.0,1,0,1,1,Kežmarok,189000.0
1.0,81.0,1,0,1,0,Poprad,192000.0
2.0,55.0,1,0,0,0,Poprad,136000.0
2.0,90.0,0,0,0,0,Bratislava,130000.0
2.0,39.0,0,0,0,1,Bratislava,225000.0
4.0,97.0,1,0,1,0,Topoľčany,127000.0
4.0,84.0,1,0,1,1,Prešov,198000.0
3.0,29.0,1,1,1,1,Piešťany,173990.0
3.0,29.0,0,1,1,1,Piešťany,170500.0
2.0,48.0,1,1,0,1,Bratislava,319000.0
3.0,120.0,1,0,1,1,Senec,256250.0
2.0,60.0,0,1,1,1,Vranov nad Topľou,74900.0
1.0,44.0,1,0,0,0,Prešov,105000.0
3.0,96.0,1,0,0,0,Piešťany,176000.0
4.0,90.0,1,0,1,0,Bratislava,218800.0
4.0,74.0,1,0,1,0,Piešťany,177000.0
3.0,80.0,1,0,1,1,Nitra,167000.0
3.0,27.0,1,0,1,1,Bratislava,188000.0
2.0,40.0,1,0,0,0,Bratislava,173900.0
4.0,78.0,0,0,1,0,Skalica,148990.0
2.0,67.0,0,0,0,1,Púchov,181000.0
3.0,63.0,1,1,1,1,Galanta,135000.0
3.0,106.0,0,1,1,1,Trenčín,299000.0
2.0,55.0,1,0,0,0,Nitra,139000.0
1.0,33.0,0,0,0,1,Gelnica,82886.0
2.0,67.0,1,0,1,0,Nové Mesto n.Váhom,139900.0
2.0,30.0,1,0,1,1,Ilava,119500.0
2.0,60.0,0,1,1,0,Bratislava,265000.0
3.0,94.0,1,0,1,1,Trenčín,155000.0
2.0,45.0,0,0,0,1,Liptovský Mikuláš,167274.0
2.0,40.0,1,0,1,0,Stará Ľubovňa,98500.0
3.0,12.0,1,0,1,1,Topoľčany,120000.0
2.0,67.0,1,0,1,1,Topoľčany,120000.0
2.0,62.0,1,0,0,0,Trebišov,54500.0
1.0,13.0,1,0,1,0,Bratislava,154900.0
3.0,79.0,1,0,0,1,Bratislava,239900.0
3.0,32.0,0,1,1,1,Piešťany,301900.0
3.0,84.0,1,0,0,0,Košice,350000.0
3.0,68.0,1,1,1,1,Košice,184990.0
1.0,74.0,1,0,0,1,Košice,99000.0
2.0,54.0,1,0,1,0,Piešťany,155000.0
3.0,73.0,1,0,1,0,Pezinok,194900.0
2.0,80.0,0,1,1,1,Trnava,225000.0
4.0,88.0,1,0,1,0,Myjava,86900.0
3.0,41.0,0,1,1,1,Košice,309000.0
3.0,81.0,1,0,1,0,Skalica,131000.0
3.0,69.0,1,0,1,0,Senica,135000.0
1.0,99.0,0,0,1,1,Košice,189000.0
3.0,62.0,1,0,1,1,Košice,167000.0
3.0,62.0,0,1,1,1,Ilava,184200.0
2.0,37.0,1,1,1,1,Ilava,139800.0
1.0,27.0,0,1,1,1,Ilava,109470.0
3.0,30.0,1,0,1,0,Dunajská Streda,95000.0
1.0,32.0,1,0,1,1,Galanta,79900.0
2.0,50.0,1,0,1,1,Galanta,105000.0
2.0,66.0,0,0,1,1,Poprad,166000.0
3.0,68.0,1,0,1,0,Prievidza,108000.0
4.0,81.0,1,0,0,1,Nové Zámky,129900.0
2.0,61.0,1,0,1,1,Nové Zámky,99900.0
3.0,66.0,0,0,1,0,Martin,125000.0
3.0,73.0,1,0,1,1,Topoľčany,95000.0
2.0,53.0,1,1,1,1,Trnava,157000.0
3.0,17.0,1,0,1,0,Trnava,195000.0
4.0,50.0,0,0,0,1,Považská Bystrica,156000.0
3.0,76.0,1,0,1,1,Žiar nad Hronom,132000.0
2.0,64.0,1,0,0,1,Prešov,153000.0
3.0,85.0,1,0,0,1,Prešov,194000.0
3.0,68.0,1,0,1,0,Galanta,144500.0
1.0,39.0,1,0,1,1,Košice,149000.0
1.0,36.0,0,0,1,0,Košice,155000.0
2.0,67.0,0,1,1,1,Piešťany,216900.0
2.0,64.0,0,0,0,0,Prievidza,77900.0
2.0,53.0,1,0,1,0,Rožňava,63000.0
3.0,65.0,1,0,1,0,Brezno,75000.0
3.0,65.0,1,1,1,0,Brezno,87000.0
3.0,64.0,1,0,1,0,Štúrovo,105000.0
4.0,82.0,0,0,1,0,Štúrovo,99000.0
3.0,70.0,0,0,0,0,Prievidza,140000.0
2.0,65.0,0,0,1,1,Senica,123000.0
2.0,52.0,0,0,1,1,Prešov,155000.0
3.0,66.0,1,0,0,0,Partizánske,69990.0
2.0,65.0,1,0,0,0,Zvolen,135000.0
2.0,100.0,0,0,0,0,Snina,81000.0
2.0,54.0,1,1,1,0,Martin,130000.0
3.0,81.0,1,0,1,1,Galanta,167900.0
2.0,45.0,0,0,1,1,Dunajská Streda,149999.0
2.0,55.0,0,0,0,0,Prievidza,45000.0
2.0,33.0,1,0,0,1,Dunajská Streda,175000.0
3.0,70.0,1,1,1,1,Nové Zámky,69950.0
3.0,70.0,1,1,1,1,Nové Zámky,69950.0
1.0,55.0,0,1,0,1,Bratislava,166000.0
1.0,37.0,0,0,0,0,Piešťany,96000.0
2.0,48.0,0,0,0,0,Piešťany,148500.0
2.0,27.0,1,0,1,1,Ružomberok,168900.0
1.0,61.0,0,0,1,1,Ružomberok,192000.0
3.0,69.0,0,0,0,1,Nitra,150000.0
2.0,80.0,0,1,0,0,Námestovo,168900.0
2.0,54.0,1,0,1,0,Bratislava,230000.0
3.0,77.0,1,0,1,0,Komárno,98800.0
3.0,73.0,1,0,0,0,Komárno,95000.0
3.0,72.0,1,0,0,0,Komárno,144900.0
3.0,70.0,1,0,1,0,Komárno,114900.0
2.0,54.0,1,0,1,0,Spišská Nová Ves,128000.0
3.0,90.0,1,0,1,1,Komárno,175000.0
3.0,80.0,0,1,1,1,Komárno,135000.0
3.0,74.0,1,1,0,0,Levice,110000.0
